accession	id	country_code	serotype	genotype	year	Country ISO3	Continent	Country	Sub-region	Region	Int-region	Is Developed	Location
DQ181798.1	DENV2_DQ181798_Asian_I_TH_1999	TH	DENV2	AsianI	1999.0	THA	Asia	Thailand	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
DQ181798.2	DENV2_DQ181798_Asian_I_TH_1999	TH	DENV2	AsianI	1999.0	THA	Asia	Thailand	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
AY037116.2	DENV2_AY037116_Cosmopolitan_AU_1993	AU	DENV2	Cosmopolitan	1993.0	AUS	Oceania	Australia	Australia and New Zealand	Oceania	Australia and New Zealand	Developed	Oceania
GQ398302.4	DENV2_GQ398302_AsianAmerican_PR_1994	PR	DENV2	AsianAmerican	1994.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
GU131927.1	DENV2_GU131927_Asian_I_KH_2007	KH	DENV2	AsianI	2007.0	KHM	Asia	Cambodia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
JN851130.2	DENV2_JN851130_Cosmopolitan_SG_2005	SG	DENV2	Cosmopolitan	2005.0	SGP	Asia	Singapore	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ906957.1	DENV2_FJ906957_Asian_I_TH_1996	TH	DENV2	AsianI	1996.0	THA	Asia	Thailand	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ898451.1	DENV2_FJ898451_AsianAmerican_DO_2003	DO	DENV2	AsianAmerican	2003.0	DOM	Americas	Dominican Republic	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
AF169679.1	DENV2_AF169679_Asian_I_TH_1993	TH	DENV2	AsianI	1993.0	THA	Asia	Thailand	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
GQ398259.1	DENV2_GQ398259_Cosmopolitan_ID_1976	ID	DENV2	Cosmopolitan	1976.0	IDN	Asia	Indonesia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU482721.1	DENV2_EU482721_AsianAmerican_PR_2006	PR	DENV2	AsianAmerican	2006.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
GQ199898.1	DENV2_GQ199898_AsianAmerican_NI_2001	NI	DENV2	AsianAmerican	2001.0	NIC	Americas	Nicaragua	Latin America and the Caribbean	Americas	Central America	Developing	Central America
GQ398257.1	DENV2_GQ398257_American_ID_1977	ID	DENV2	American	1977.0	IDN	Asia	Indonesia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
AF100460.1	DENV2_AF100460_Asian_I_TH_1994	TH	DENV2	AsianI	1994.0	THA	Asia	Thailand	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU687249.2	DENV2_EU687249_Asian_I_VN_2007	VN	DENV2	AsianI	2007.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU726767.1	DENV2_EU726767_Asian_I_TH_1994	TH	DENV2	AsianI	1994.0	THA	Asia	Thailand	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU482572.1	DENV2_EU482572_AsianAmerican_PR_1987	PR	DENV2	AsianAmerican	1987.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
AF489932.2	DENV2_AF489932_AsianAmerican_BR_1998	BR	DENV2	AsianAmerican	1998.0	BRA	Americas	Brazil	Latin America and the Caribbean	Americas	South America	Developing	South America
HQ705625.2	DENV2_HQ705625_AsianAmerican_NI_2009	NI	DENV2	AsianAmerican	2009.0	NIC	Americas	Nicaragua	Latin America and the Caribbean	Americas	Central America	Developing	Central America
GU131927.2	DENV2_GU131927_Asian_I_KH_2007	KH	DENV2	AsianI	2007.0	KHM	Asia	Cambodia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
AF204178.1	DENV2_AF204178_Asian_II_CN_1987	CN	DENV2	AsianII	1987.0	CHN	Asia	China	Eastern Asia	Asia	Eastern Asia	Developing	Eastern Asia
KC294222.1	DENV2_KC294222_AsianAmerican_PE_2002	PE	DENV2	AsianAmerican	2002.0	PER	Americas	Peru	Latin America and the Caribbean	Americas	South America	Developing	South America
EF105379.1	DENV2_EF105379_Sylvatic_MY_1970	MY	DENV2	Sylvatic	1970.0	MYS	Asia	Malaysia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
GU131927.3	DENV2_GU131927_Asian_I_KH_2007	KH	DENV2	AsianI	2007.0	KHM	Asia	Cambodia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ639831.1	DENV2_FJ639831_Asian_I_TH_2001	TH	DENV2	AsianI	2001.0	THA	Asia	Thailand	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ744704.2	DENV2_FJ744704_AsianAmerican_NI_2001	NI	DENV2	AsianAmerican	2001.0	NIC	Americas	Nicaragua	Latin America and the Caribbean	Americas	Central America	Developing	Central America
FJ410217.1	DENV2_FJ410217_Asian_I_VN_2007	VN	DENV2	AsianI	2007.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FM210206.1	DENV2_FM210206_Asian_I_VN_2005	VN	DENV2	AsianI	2005.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
GU131932.1	DENV2_GU131932_Asian_I_KH_2008	KH	DENV2	AsianI	2008.0	KHM	Asia	Cambodia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
JX669488.2	DENV2_JX669488_AsianAmerican_BR_2002	BR	DENV2	AsianAmerican	2002.0	BRA	Americas	Brazil	Latin America and the Caribbean	Americas	South America	Developing	South America
EU482556.1	DENV2_EU482556_AsianAmerican_PR_2005	PR	DENV2	AsianAmerican	2005.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
FJ882602.1	DENV2_FJ882602_Cosmopolitan_LK_1996	LK	DENV2	Cosmopolitan	1996.0	LKA	Asia	Sri Lanka	Southern Asia	Asia	Southern Asia	Developing	Southern Asia
HQ705625.3	DENV2_HQ705625_AsianAmerican_NI_2009	NI	DENV2	AsianAmerican	2009.0	NIC	Americas	Nicaragua	Latin America and the Caribbean	Americas	Central America	Developing	Central America
FJ898454.1	DENV2_FJ898454_Cosmopolitan_IN_2006	IN	DENV2	Cosmopolitan	2006.0	IND	Asia	India	Southern Asia	Asia	Southern Asia	Developing	Southern Asia
EU482669.1	DENV2_EU482669_Asian_I_VN_2006	VN	DENV2	AsianI	2006.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
JF260983.1	DENV2_JF260983_Sylvatic_ES_2009	ES	DENV2	Sylvatic	2009.0	ESP	Europe	Spain	Southern Europe	Europe	Southern Europe	Developed	Europe
FJ639704.1	DENV2_FJ639704_Asian_I_KH_2003	KH	DENV2	AsianI	2003.0	KHM	Asia	Cambodia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ850088.2	DENV2_FJ850088_AsianAmerican_BR_2006	BR	DENV2	AsianAmerican	2006.0	BRA	Americas	Brazil	Latin America and the Caribbean	Americas	South America	Developing	South America
EU482468.2	DENV2_EU482468_Asian_I_VN_2006	VN	DENV2	AsianI	2006.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ410259.1	DENV2_FJ410259_Asian_I_VN_2008	VN	DENV2	AsianI	2008.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
KF041233.1	DENV2_KF041233_Cosmopolitan_PK_2011	PK	DENV2	Cosmopolitan	2011.0	PAK	Asia	Pakistan	Southern Asia	Asia	Southern Asia	Developing	Southern Asia
GQ199890.1	DENV2_GQ199890_AsianAmerican_BR_2008	BR	DENV2	AsianAmerican	2008.0	BRA	Americas	Brazil	Latin America and the Caribbean	Americas	South America	Developing	South America
FM210222.1	DENV2_FM210222_AsianAmerican_VN_2004	VN	DENV2	AsianAmerican	2004.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU482728.1	DENV2_EU482728_AsianAmerican_PR_1998	PR	DENV2	AsianAmerican	1998.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
FJ024452.2	DENV2_FJ024452_Asian_I_VN_2007	VN	DENV2	AsianI	2007.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
AF100464.2	DENV2_AF100464_Asian_I_TH_1996	TH	DENV2	AsianI	1996.0	THA	Asia	Thailand	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ850120.1	DENV2_FJ850120_AsianAmerican_NI_2001	NI	DENV2	AsianAmerican	2001.0	NIC	Americas	Nicaragua	Latin America and the Caribbean	Americas	Central America	Developing	Central America
EU920828.1	DENV2_EU920828_AsianAmerican_GF_1993	GF	DENV2	AsianAmerican	1993.0	GUF	Americas	French Guiana	Latin America and the Caribbean	Americas	South America	Developing	South America
EU482669.2	DENV2_EU482669_Asian_I_VN_2006	VN	DENV2	AsianI	2006.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
JN851131.1	DENV2_JN851131_Cosmopolitan_SG_2005	SG	DENV2	Cosmopolitan	2005.0	SGP	Asia	Singapore	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FM210234.2	DENV2_FM210234_AsianAmerican_VN_2004	VN	DENV2	AsianAmerican	2004.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU482451.1	DENV2_EU482451_Asian_I_VN_2006	VN	DENV2	AsianI	2006.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ687442.1	DENV2_FJ687442_Asian_I_TH_2001	TH	DENV2	AsianI	2001.0	THA	Asia	Thailand	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ882602.2	DENV2_FJ882602_Cosmopolitan_LK_1996	LK	DENV2	Cosmopolitan	1996.0	LKA	Asia	Sri Lanka	Southern Asia	Asia	Southern Asia	Developing	Southern Asia
GQ199894.1	DENV2_GQ199894_AsianAmerican_MX_2005	MX	DENV2	AsianAmerican	2005.0	MEX	Americas	Mexico	Latin America and the Caribbean	Americas	Central America	Developing	Central America
GQ398263.2	DENV2_GQ398263_Cosmopolitan_ID_1975	ID	DENV2	Cosmopolitan	1975.0	IDN	Asia	Indonesia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
KC294211.1	DENV2_KC294211_AsianAmerican_PE_2011	PE	DENV2	AsianAmerican	2011.0	PER	Americas	Peru	Latin America and the Caribbean	Americas	South America	Developing	South America
GQ868600.1	DENV2_GQ868600_American_PR_1969	PR	DENV2	American	1969.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
EU482728.2	DENV2_EU482728_AsianAmerican_PR_1998	PR	DENV2	AsianAmerican	1998.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
JX669483.1	DENV2_JX669483_AsianAmerican_BR_1997	BR	DENV2	AsianAmerican	1997.0	BRA	Americas	Brazil	Latin America and the Caribbean	Americas	South America	Developing	South America
FJ850050.1	DENV2_FJ850050_AsianAmerican_NI_2007	NI	DENV2	AsianAmerican	2007.0	NIC	Americas	Nicaragua	Latin America and the Caribbean	Americas	Central America	Developing	Central America
KF479233.1	DENV2_KF479233_Cosmopolitan_CN_2013	CN	DENV2	Cosmopolitan	2013.0	CHN	Asia	China	Eastern Asia	Asia	Eastern Asia	Developing	Eastern Asia
EU482565.1	DENV2_EU482565_AsianAmerican_PR_1998	PR	DENV2	AsianAmerican	1998.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
AY858036.1	DENV2_AY858036_Cosmopolitan_ID_2004	ID	DENV2	Cosmopolitan	2004.0	IDN	Asia	Indonesia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
JN851131.2	DENV2_JN851131_Cosmopolitan_SG_2005	SG	DENV2	Cosmopolitan	2005.0	SGP	Asia	Singapore	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
AF208496.2	DENV2_AF208496_AsianAmerican_MQ_1998	MQ	DENV2	AsianAmerican	1998.0	MTQ	Americas	Martinique	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
