accession	id	country_code	serotype	genotype	year	Country ISO3	Continent	Country	Sub-region	Region	Int-region	Is Developed	Location
AF100468	DENV2_AF100468_American_PE_1996	PE	DENV2	American	1996	PER	Americas	Peru	Latin America and the Caribbean	Americas	South America	Developing	South America
FJ410223	DENV2_FJ410223_Asian_I_VN_2007	VN	DENV2	AsianI	2007	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FM210227	DENV2_FM210227_AsianAmerican_VN_2002	VN	DENV2	AsianAmerican	2002	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
JQ922551	DENV2_JQ922551_Cosmopolitan_IN_2005	IN	DENV2	Cosmopolitan	2005	IND	Asia	India	Southern Asia	Asia	Southern Asia	Developing	Southern Asia
AY037116	DENV2_AY037116_Cosmopolitan_AU_1993	AU	DENV2	Cosmopolitan	1993	AUS	Oceania	Australia	Australia and New Zealand	Oceania	Australia and New Zealand	Developed	Oceania
FM210221	DENV2_FM210221_AsianAmerican_VN_2003	VN	DENV2	AsianAmerican	2003	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
KC131142	DENV2_KC131142_Cosmopolitan_CN_2012	CN	DENV2	Cosmopolitan	2012	CHN	Asia	China	Eastern Asia	Asia	Eastern Asia	Developing	Eastern Asia
FJ410291	DENV2_FJ410291_AsianAmerican_NI_2007	NI	DENV2	AsianAmerican	2007	NIC	Americas	Nicaragua	Latin America and the Caribbean	Americas	Central America	Developing	Central America
JQ955624	DENV2_JQ955624_Cosmopolitan_IN_2011	IN	DENV2	Cosmopolitan	2011	IND	Asia	India	Southern Asia	Asia	Southern Asia	Developing	Southern Asia
GQ868552	DENV2_GQ868552_AsianAmerican_CO_1998	CO	DENV2	AsianAmerican	1998	COL	Americas	Colombia	Latin America and the Caribbean	Americas	South America	Developing	South America
JX669477	DENV2_JX669477_AsianAmerican_BR_2010	BR	DENV2	AsianAmerican	2010	BRA	Americas	Brazil	Latin America and the Caribbean	Americas	South America	Developing	South America
EU482556	DENV2_EU482556_AsianAmerican_PR_2005	PR	DENV2	AsianAmerican	2005	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
AF100461	DENV2_AF100461_Asian_I_TH_1995	TH	DENV2	AsianI	1995	THA	Asia	Thailand	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU482545	DENV2_EU482545_AsianAmerican_PR_1998	PR	DENV2	AsianAmerican	1998	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
GU131924	DENV2_GU131924_Asian_I_KH_2008	KH	DENV2	AsianI	2008	KHM	Asia	Cambodia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ410259	DENV2_FJ410259_Asian_I_VN_2008	VN	DENV2	AsianI	2008	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ898438	DENV2_FJ898438_AsianAmerican_MX_2002	MX	DENV2	AsianAmerican	2002	MEX	Americas	Mexico	Latin America and the Caribbean	Americas	Central America	Developing	Central America
KF479233	DENV2_KF479233_Cosmopolitan_CN_2013	CN	DENV2	Cosmopolitan	2013	CHN	Asia	China	Eastern Asia	Asia	Eastern Asia	Developing	Eastern Asia
EU482605	DENV2_EU482605_AsianAmerican_VE_2007	VE	DENV2	AsianAmerican	2007	VEN	Americas	Venezuela (Bolivarian Republic of)	Latin America and the Caribbean	Americas	South America	Developing	South America
GQ868622	DENV2_GQ868622_Asian_I_KH_2003	KH	DENV2	AsianI	2003	KHM	Asia	Cambodia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ850120	DENV2_FJ850120_AsianAmerican_NI_2001	NI	DENV2	AsianAmerican	2001	NIC	Americas	Nicaragua	Latin America and the Caribbean	Americas	Central America	Developing	Central America
FM210217	DENV2_FM210217_AsianAmerican_VN_1999	VN	DENV2	AsianAmerican	1999	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EF105388	DENV2_EF105388_Sylvatic_NG_1966	NG	DENV2	Sylvatic	1966	NGA	Africa	Nigeria	Sub-Saharan Africa	Africa	Western Africa	Developing	Africa
JN819419	DENV2_JN819419_AsianAmerican_BR_2000	BR	DENV2	AsianAmerican	2000	BRA	Americas	Brazil	Latin America and the Caribbean	Americas	South America	Developing	South America
FM210243	DENV2_FM210243_AsianAmerican_VN_2004	VN	DENV2	AsianAmerican	2004	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
GQ199897	DENV2_GQ199897_AsianAmerican_NI_2002	NI	DENV2	AsianAmerican	2002	NIC	Americas	Nicaragua	Latin America and the Caribbean	Americas	Central America	Developing	Central America
FJ744708	DENV2_FJ744708_AsianAmerican_NI_2007	NI	DENV2	AsianAmerican	2007	NIC	Americas	Nicaragua	Latin America and the Caribbean	Americas	Central America	Developing	Central America
FJ898450	DENV2_FJ898450_AsianAmerican_VI_1990	VI	DENV2	AsianAmerican	1990	VIR	Americas	United States Virgin Islands	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
EU482664	DENV2_EU482664_AsianAmerican_VN_2006	VN	DENV2	AsianAmerican	2006	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU482649	DENV2_EU482649_Asian_I_VN_2006	VN	DENV2	AsianI	2006	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
M20558	DENV2_M20558_AsianAmerican_JM_1983	JM	DENV2	AsianAmerican	1983	JAM	Americas	Jamaica	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
FJ639707	DENV2_FJ639707_Asian_I_KH_2004	KH	DENV2	AsianI	2004	KHM	Asia	Cambodia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU482740	DENV2_EU482740_AsianAmerican_PR_1994	PR	DENV2	AsianAmerican	1994	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
GQ398291	DENV2_GQ398291_AsianAmerican_PR_1994	PR	DENV2	AsianAmerican	1994	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
FJ639831	DENV2_FJ639831_Asian_I_TH_2001	TH	DENV2	AsianI	2001	THA	Asia	Thailand	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
GQ868638	DENV2_GQ868638_Asian_I_KH_2008	KH	DENV2	AsianI	2008	KHM	Asia	Cambodia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
GU370051	DENV2_GU370051_Cosmopolitan_SG_2008	SG	DENV2	Cosmopolitan	2008	SGP	Asia	Singapore	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ744704	DENV2_FJ744704_AsianAmerican_NI_2001	NI	DENV2	AsianAmerican	2001	NIC	Americas	Nicaragua	Latin America and the Caribbean	Americas	Central America	Developing	Central America
FJ639718	DENV2_FJ639718_Asian_I_KH_2008	KH	DENV2	AsianI	2008	KHM	Asia	Cambodia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU482687	DENV2_EU482687_AsianAmerican_NI_2006	NI	DENV2	AsianAmerican	2006	NIC	Americas	Nicaragua	Latin America and the Caribbean	Americas	Central America	Developing	Central America
JN851130	DENV2_JN851130_Cosmopolitan_SG_2005	SG	DENV2	Cosmopolitan	2005	SGP	Asia	Singapore	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU482541	DENV2_EU482541_Asian_I_VN_2006	VN	DENV2	AsianI	2006	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
KJ189370	DENV2_KJ189370_AsianAmerican_MX_2011	MX	DENV2	AsianAmerican	2011	MEX	Americas	Mexico	Latin America and the Caribbean	Americas	Central America	Developing	Central America
GQ868542	DENV2_GQ868542_Asian_I_TH_1994	TH	DENV2	AsianI	1994	THA	Asia	Thailand	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
HQ705625	DENV2_HQ705625_AsianAmerican_NI_2009	NI	DENV2	AsianAmerican	2009	NIC	Americas	Nicaragua	Latin America and the Caribbean	Americas	Central America	Developing	Central America
EU482654	DENV2_EU482654_Asian_I_VN_2006	VN	DENV2	AsianI	2006	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU482784	DENV2_EU482784_Asian_I_VN_2003	VN	DENV2	AsianI	2003	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU687220	DENV2_EU687220_AsianAmerican_VE_1996	VE	DENV2	AsianAmerican	1996	VEN	Americas	Venezuela (Bolivarian Republic of)	Latin America and the Caribbean	Americas	South America	Developing	South America
KJ189305	DENV2_KJ189305_AsianAmerican_CO_2000	CO	DENV2	AsianAmerican	2000	COL	Americas	Colombia	Latin America and the Caribbean	Americas	South America	Developing	South America
DQ181799	DENV2_DQ181799_Asian_I_TH_1998	TH	DENV2	AsianI	1998	THA	Asia	Thailand	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU569714	DENV2_EU569714_AsianAmerican_PR_1997	PR	DENV2	AsianAmerican	1997	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
EU482762	DENV2_EU482762_AsianAmerican_NI_2005	NI	DENV2	AsianAmerican	2005	NIC	Americas	Nicaragua	Latin America and the Caribbean	Americas	Central America	Developing	Central America
FJ906961	DENV2_FJ906961_AsianAmerican_NI_2005	NI	DENV2	AsianAmerican	2005	NIC	Americas	Nicaragua	Latin America and the Caribbean	Americas	Central America	Developing	Central America
GQ868592	DENV2_GQ868592_American_CO_1986	CO	DENV2	American	1986	COL	Americas	Colombia	Latin America and the Caribbean	Americas	South America	Developing	South America
FJ024452	DENV2_FJ024452_Asian_I_VN_2007	VN	DENV2	AsianI	2007	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ024461	DENV2_FJ024461_Asian_I_VN_2007	VN	DENV2	AsianI	2007	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
AF208496	DENV2_AF208496_AsianAmerican_MQ_1998	MQ	DENV2	AsianAmerican	1998	MTQ	Americas	Martinique	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
FJ196852	DENV2_FJ196852_Cosmopolitan_CN_2001	CN	DENV2	Cosmopolitan	2001	CHN	Asia	China	Eastern Asia	Asia	Eastern Asia	Developing	Eastern Asia
