accession	id	country_code	serotype	genotype	year	Country ISO3	Continent	Country	Sub-region	Region	Int-region	Is Developed	Location
AF169679.1	DENV2_AF169679_Asian_I_TH_1993	TH	DENV2	AsianI	1993.0	THA	Asia	Thailand	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
AY858036.1	DENV2_AY858036_Cosmopolitan_ID_2004	ID	DENV2	Cosmopolitan	2004.0	IDN	Asia	Indonesia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
KJ189309.1	DENV2_KJ189309_AsianAmerican_MX_2010	MX	DENV2	AsianAmerican	2010.0	MEX	Americas	Mexico	Latin America and the Caribbean	Americas	Central America	Developing	Central America
EU920849.1	DENV2_EU920849_AsianAmerican_GP_2006	GP	DENV2	AsianAmerican	2006.0	GLP	Americas	Guadeloupe	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
FJ410223.1	DENV2_FJ410223_Asian_I_VN_2007	VN	DENV2	AsianI	2007.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ850066.2	DENV2_FJ850066_AsianAmerican_NI_2000	NI	DENV2	AsianAmerican	2000.0	NIC	Americas	Nicaragua	Latin America and the Caribbean	Americas	Central America	Developing	Central America
AF100466.1	DENV2_AF100466_AsianAmerican_VE_1990	VE	DENV2	AsianAmerican	1990.0	VEN	Americas	Venezuela (Bolivarian Republic of)	Latin America and the Caribbean	Americas	South America	Developing	South America
KC294201.2	DENV2_KC294201_AsianAmerican_PE_2009	PE	DENV2	AsianAmerican	2009.0	PER	Americas	Peru	Latin America and the Caribbean	Americas	South America	Developing	South America
GU131927.1	DENV2_GU131927_Asian_I_KH_2007	KH	DENV2	AsianI	2007.0	KHM	Asia	Cambodia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ639707.2	DENV2_FJ639707_Asian_I_KH_2004	KH	DENV2	AsianI	2004.0	KHM	Asia	Cambodia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
DQ181804.1	DENV2_DQ181804_Asian_I_TH_1984	TH	DENV2	AsianI	1984.0	THA	Asia	Thailand	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ687434.1	DENV2_FJ687434_Asian_I_TH_2001	TH	DENV2	AsianI	2001.0	THA	Asia	Thailand	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU482762.2	DENV2_EU482762_AsianAmerican_NI_2005	NI	DENV2	AsianAmerican	2005.0	NIC	Americas	Nicaragua	Latin America and the Caribbean	Americas	Central America	Developing	Central America
FM210213.3	DENV2_FM210213_AsianAmerican_VN_2005	VN	DENV2	AsianAmerican	2005.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU482575.1	DENV2_EU482575_AsianAmerican_PR_1987	PR	DENV2	AsianAmerican	1987.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
GQ199892.1	DENV2_GQ199892_AsianAmerican_JM_2007	JM	DENV2	AsianAmerican	2007.0	JAM	Americas	Jamaica	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
GQ398257.1	DENV2_GQ398257_American_ID_1977	ID	DENV2	American	1977.0	IDN	Asia	Indonesia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
JN851129.1	DENV2_JN851129_Cosmopolitan_SG_2006	SG	DENV2	Cosmopolitan	2006.0	SGP	Asia	Singapore	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
KJ734727.1	DENV2_KJ734727_Asian_II_TW_2014	TW	DENV2	AsianII	2014.0	TWN	Asia	Republic of China	Eastern Asia	Asia	Eastern Asia		Eastern Asia
EU482661.1	DENV2_EU482661_Asian_I_VN_2006	VN	DENV2	AsianI	2006.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FM210214.1	DENV2_FM210214_Asian_I_VN_2004	VN	DENV2	AsianI	2004.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
JQ922549.1	DENV2_JQ922549_Cosmopolitan_IN_1996	IN	DENV2	Cosmopolitan	1996.0	IND	Asia	India	Southern Asia	Asia	Southern Asia	Developing	Southern Asia
GQ398314.1	DENV2_GQ398314_AsianAmerican_PR_1994	PR	DENV2	AsianAmerican	1994.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
AY858035.1	DENV2_AY858035_Cosmopolitan_ID_2004	ID	DENV2	Cosmopolitan	2004.0	IDN	Asia	Indonesia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ024452.1	DENV2_FJ024452_Asian_I_VN_2007	VN	DENV2	AsianI	2007.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FM210204.1	DENV2_FM210204_AsianAmerican_VN_2003	VN	DENV2	AsianAmerican	2003.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
KJ010185.2	DENV2_KJ010185_Cosmopolitan_PK_2011	PK	DENV2	Cosmopolitan	2011.0	PAK	Asia	Pakistan	Southern Asia	Asia	Southern Asia	Developing	Southern Asia
FJ810411.1	DENV2_FJ810411_Asian_I_TH_2001	TH	DENV2	AsianI	2001.0	THA	Asia	Thailand	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
GU131843.1	DENV2_GU131843_Cosmopolitan_BF_1986	BF	DENV2	Cosmopolitan	1986.0	BFA	Africa	Burkina Faso	Sub-Saharan Africa	Africa	Western Africa	Developing	Africa
AY858036.2	DENV2_AY858036_Cosmopolitan_ID_2004	ID	DENV2	Cosmopolitan	2004.0	IDN	Asia	Indonesia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
JX475906.1	DENV2_JX475906_Cosmopolitan_IN_2009	IN	DENV2	Cosmopolitan	2009.0	IND	Asia	India	Southern Asia	Asia	Southern Asia	Developing	Southern Asia
FJ898454.1	DENV2_FJ898454_Cosmopolitan_IN_2006	IN	DENV2	Cosmopolitan	2006.0	IND	Asia	India	Southern Asia	Asia	Southern Asia	Developing	Southern Asia
FJ547067.1	DENV2_FJ547067_Asian_I_VN_2007	VN	DENV2	AsianI	2007.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU482635.2	DENV2_EU482635_AsianAmerican_NI_2005	NI	DENV2	AsianAmerican	2005.0	NIC	Americas	Nicaragua	Latin America and the Caribbean	Americas	Central America	Developing	Central America
FJ744708.1	DENV2_FJ744708_AsianAmerican_NI_2007	NI	DENV2	AsianAmerican	2007.0	NIC	Americas	Nicaragua	Latin America and the Caribbean	Americas	Central America	Developing	Central America
FM210237.1	DENV2_FM210237_AsianAmerican_VN_2003	VN	DENV2	AsianAmerican	2003.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
JX470186.1	DENV2_JX470186_Cosmopolitan_CN_2010	CN	DENV2	Cosmopolitan	2010.0	CHN	Asia	China	Eastern Asia	Asia	Eastern Asia	Developing	Eastern Asia
EU482541.1	DENV2_EU482541_Asian_I_VN_2006	VN	DENV2	AsianI	2006.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU677142.1	DENV2_EU677142_AsianAmerican_PR_1999	PR	DENV2	AsianAmerican	1999.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
EU482726.1	DENV2_EU482726_AsianAmerican_PR_2006	PR	DENV2	AsianAmerican	2006.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
KJ830750.1	DENV2_KJ830750_Cosmopolitan_SA_2014	SA	DENV2	Cosmopolitan	2014.0	SAU	Asia	Saudi Arabia	Western Asia	Asia	Western Asia	Developing	Western Asia
EU482728.1	DENV2_EU482728_AsianAmerican_PR_1998	PR	DENV2	AsianAmerican	1998.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
FJ687434.2	DENV2_FJ687434_Asian_I_TH_2001	TH	DENV2	AsianI	2001.0	THA	Asia	Thailand	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ898453.1	DENV2_FJ898453_AsianAmerican_VI_2005	VI	DENV2	AsianAmerican	2005.0	VIR	Americas	United States Virgin Islands	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
JX567950.1	DENV2_JX567950_AsianAmerican_BR_2008	BR	DENV2	AsianAmerican	2008.0	BRA	Americas	Brazil	Latin America and the Caribbean	Americas	South America	Developing	South America
EU677146.1	DENV2_EU677146_AsianAmerican_PR_2004	PR	DENV2	AsianAmerican	2004.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
FJ432726.1	DENV2_FJ432726_Asian_I_VN_2007	VN	DENV2	AsianI	2007.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
GQ398314.2	DENV2_GQ398314_AsianAmerican_PR_1994	PR	DENV2	AsianAmerican	1994.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
EU482576.1	DENV2_EU482576_AsianAmerican_PR_1987	PR	DENV2	AsianAmerican	1987.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
JQ922549.2	DENV2_JQ922549_Cosmopolitan_IN_1996	IN	DENV2	Cosmopolitan	1996.0	IND	Asia	India	Southern Asia	Asia	Southern Asia	Developing	Southern Asia
KJ010186.1	DENV2_KJ010186_Cosmopolitan_PK_2013	PK	DENV2	Cosmopolitan	2013.0	PAK	Asia	Pakistan	Southern Asia	Asia	Southern Asia	Developing	Southern Asia
AF204178.1	DENV2_AF204178_Asian_II_CN_1987	CN	DENV2	AsianII	1987.0	CHN	Asia	China	Eastern Asia	Asia	Eastern Asia	Developing	Eastern Asia
FM210207.1	DENV2_FM210207_Asian_I_VN_2005	VN	DENV2	AsianI	2005.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU596490.1	DENV2_EU596490_AsianAmerican_PR_2007	PR	DENV2	AsianAmerican	2007.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
GQ868553.1	DENV2_GQ868553_AsianAmerican_CO_1999	CO	DENV2	AsianAmerican	1999.0	COL	Americas	Colombia	Latin America and the Caribbean	Americas	South America	Developing	South America
DQ181804.2	DENV2_DQ181804_Asian_I_TH_1984	TH	DENV2	AsianI	1984.0	THA	Asia	Thailand	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
GQ398257.2	DENV2_GQ398257_American_ID_1977	ID	DENV2	American	1977.0	IDN	Asia	Indonesia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
AF204178.2	DENV2_AF204178_Asian_II_CN_1987	CN	DENV2	AsianII	1987.0	CHN	Asia	China	Eastern Asia	Asia	Eastern Asia	Developing	Eastern Asia
EF105383.3	DENV2_EF105383_Sylvatic_CI_1980	CI	DENV2	Sylvatic	1980.0	CIV	Africa	Côte d’Ivoire	Sub-Saharan Africa	Africa	Western Africa	Developing	Africa
EU482464.1	DENV2_EU482464_Asian_I_VN_2006	VN	DENV2	AsianI	2006.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
KJ189308.1	DENV2_KJ189308_AsianAmerican_MX_2009	MX	DENV2	AsianAmerican	2009.0	MEX	Americas	Mexico	Latin America and the Caribbean	Americas	Central America	Developing	Central America
EU920834.2	DENV2_EU920834_AsianAmerican_GF_2001	GF	DENV2	AsianAmerican	2001.0	GUF	Americas	French Guiana	Latin America and the Caribbean	Americas	South America	Developing	South America
EU482728.2	DENV2_EU482728_AsianAmerican_PR_1998	PR	DENV2	AsianAmerican	1998.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
JX669477.2	DENV2_JX669477_AsianAmerican_BR_2010	BR	DENV2	AsianAmerican	2010.0	BRA	Americas	Brazil	Latin America and the Caribbean	Americas	South America	Developing	South America
JQ922549.3	DENV2_JQ922549_Cosmopolitan_IN_1996	IN	DENV2	Cosmopolitan	1996.0	IND	Asia	India	Southern Asia	Asia	Southern Asia	Developing	Southern Asia
