,Afghanistan,Algeria,Argentina,Austria,Azerbaijan,Bangladesh,Belgium,Benin,Bhutan,Bosnia and Herzegovina,Botswana,Brazil,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Central African Republic,Chad,Chile,China,Colombia,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Czech Republic,Democratic Republic of the Congo,Dominican Republic,Egypt,El Salvador,Equatorial Guinea,Estonia,Ethiopia,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Greenland,Grenada,Guatemala,Guinea,Haiti,Honduras,Hungary,India,Indonesia,Iran,Iraq,Israel,Italy,Japan,Jordan,Kazakhstan,Kenya,Laos,Latvia,Lebanon,Liberia,Lithuania,Macedonia,Madagascar,Malaysia,Mali,Mauritania,Mexico,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Niger,Nigeria,Norway,Oman,Pakistan,Paraguay,Peru,Philippines,Poland,Qatar,Republic of the Congo,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Sierra Leone,Slovenia,Somalia,South Africa,South Korea,Spain,Sri Lanka,Sudan,Svalbard,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Viet Nam,Zaire,Zambia,Zimbabwe
Romania,0.9711174705751662,0.9761619678946325,0.43126708343396725,0.2159951371042622,0.03176206757590416,0.4466476801141628,0.6551918443477772,0.810901917201279,0.9151035718199968,0.8783923964403217,0.07200699064817306,0.6789556341722622,0.46203811908401826,0.1572850403107997,0.804293088324708,0.7104675388356282,0.23478829218477226,0.934588276126848,0.3764856867357774,0.2361156229306468,0.5671745149715113,0.5838869833203548,0.3290553643370101,0.17914598520575986,0.6397099804804152,0.8718189865318715,0.19214269045895693,0.9789642636113355,0.1484660056393099,0.5291225924257182,0.9225668240108261,0.5846911249227437,0.38189125939151225,0.7557634340293249,0.3624674085612395,0.7477456954231562,0.4370414454386312,0.7599928370073568,0.22176779172169647,0.24783649570009492,0.573675307380399,0.22619163313972168,0.92538193375778,0.0738555734388856,0.6734925821732354,0.096875269838395,0.02087876316943782,0.4568206183983512,0.3663942988816834,0.18821927174989095,0.8004968834774869,0.375036090637063,0.2418678985989302,0.9529746693941056,0.6417255350811116,0.07180349559365051,0.987708755598323,0.8966890410956002,0.5493485123965279,0.6183282456555125,0.5217003125994041,0.7786983697498194,0.8358406584562785,0.18007437916664715,0.4071598139544522,0.935078165532188,0.34768417111493866,0.8763096505281104,0.28092153540678433,0.27240971672031744,0.14709659906924955,0.46921248232446733,0.3650902540093308,0.30271373263658263,0.7616699457616121,0.6106906253969175,0.3618406383229429,0.6609226977462518,0.25923239265092957,0.7414539470782204,0.6413369795322842,0.14250188314499235,0.6224953709342326,0.7684696340325063,0.3889451416879971,0.022807140160998163,0.7609289494070269,0.6453668194863689,0.6866069148423142,0.37777457640197976,0.28936627641519364,0.4170637254489181,0.4867874200402673,0.8088909576981406,0.9917403918383934,0.44144654127199234,0.4161456943017966,0.36698412011652115,0.5905522865262658,0.10478932145580211,0.4260999385273361,0.07529915157474065,0.9226938924955916,0.5107832038960007,0.7946706745647979,0.7215318595414619,0.770325123118089,0.23366052754963929,0.1962356876367316,0.4982508786618963,0.5476598440048152,0.42712215893517747,0.9469510588011474,0.5861773998241512,0.2196638212769736,0.5412714186541142,0.3265232743042299,0.04843460999279814,0.16088054674067365,0.1276756102360933,0.7938029906062177
Russia,0.8635837373042687,0.12770212321472751,0.5837148745796316,0.8964122985816076,0.7134103644963545,0.18672520291133443,0.8407696646585107,0.9956462815055116,0.4169165316651877,0.9078133709609393,0.5003167008557405,0.6191525852184615,0.6805870261593356,0.08955947414200682,0.1371581693290974,0.9595699641487909,0.8896301299581353,0.1086945992179289,0.3305387666372258,0.9895882970681593,0.48638064768037415,0.3308976634693144,0.527437996621046,0.8814485515287428,0.07010304635858944,0.8812684067402714,0.25399634639111035,0.1714739526720671,0.25644582099005286,0.5487433489161475,0.9777256532337528,0.14345186421986922,0.8962824798601814,0.022614553349049604,0.6974401492893965,0.5246512904276802,0.8440237169456564,0.6836524476231086,0.9827768118791949,0.7053171703195473,0.901800025772306,0.34009842200932827,0.41298808787073293,0.9270998758324319,0.46693195767576834,0.34572309520750877,0.373550381926687,0.2913224203579704,0.6039130127197266,0.9316039232297901,0.2874090073659269,0.37258896731209756,0.5971038325420421,0.04622742898034626,0.06210754401002383,0.9073531687442277,0.6964930724009946,0.3105079571141396,0.06258292842636604,0.018152462199657604,0.014073388877940074,0.7049877919356107,0.8647879927338343,0.29125457400333665,0.10888264743575571,0.5477488281838225,0.5628715230720973,0.15236819995781736,0.5876250116454231,0.10520793967953213,0.7891903179061828,0.6875684440819722,0.762396537733558,0.9814810837314404,0.6424109243062042,0.6280163332769907,0.4744324406975682,0.8662085252942018,0.7235567773518383,0.3469015155696489,0.40662285389272235,0.9865932960565673,0.8474440589629821,0.8870462461559211,0.3190647965606819,0.7762223606169663,0.5076735072808359,0.2690448683253027,0.627357923892032,0.8851168589282701,0.39040804607193824,0.002806420212684624,0.6486019587311562,0.3884884820403206,0.5997676963337393,0.5502464029724531,0.2515325350459223,0.026111256943444516,0.4120840667611295,0.7263797927121838,0.47488483224779343,0.4008110435733184,0.779591392100644,0.6673590414155409,0.6681894555076618,0.9829630234675826,0.16636649764308886,0.39142455088991124,0.17589456869075737,0.7684611644663771,0.9955874663288637,0.6851201955823897,0.22880411832723757,0.6131414929851949,0.5362072431002759,0.9748677350528242,0.8707572474321286,0.5148414840491923,0.7080089293070718,0.9262019687960419,0.5518066353602153
Rwanda,0.2110079367299703,0.03389596986698595,0.45336168904404117,0.7795424932951487,0.6742202991805093,0.6411861289521682,0.29801421584662346,0.9706972721404087,0.08827086027392717,0.8895952047109008,0.5693225250753745,0.04344983382755263,0.4615280407691187,0.09231548105549059,0.4081741458951015,0.5040529118276914,0.33233024229777175,0.6232156469565789,0.3201526942831452,0.24219116697591547,0.9412118615877255,0.004666300874752394,0.6244372777352576,0.1923335985333018,0.9675320982966181,0.8876345942048434,0.7069775093554193,0.11079659353560078,0.5099585213677852,0.7573089890299409,0.28987426675355554,0.5795026771806291,0.5037754909208635,0.6817960542066774,0.4547694610876428,0.2618741421821469,0.5251798253123435,0.3188966074309195,0.09797872106031147,0.970758256326803,0.8022484144714986,0.5174413745120738,0.8574656990526681,0.28351281793237293,0.38985948392107694,0.04607761069889149,0.8770612340548797,0.3601323647475948,0.7073655664438504,0.30923571729872645,0.9020757255516678,0.4054478440991055,0.49303857962361874,0.8988315659636092,0.4595834778515161,0.5608362933739538,0.5130287008319716,0.343094974664954,0.2518940379728962,0.5002425446856462,0.07256825663074062,0.6265347811027222,0.1282814974993246,0.6569678518040232,0.7747021674894551,0.12272762716615826,0.9030183935284013,0.5645914605539261,0.5014055821331747,0.3019519815443109,0.7986196279080156,0.17365649594838595,0.9908021028399877,0.955034252982258,0.32973579851236534,0.22113455153393613,0.003916660279878248,0.5613289178621089,0.6084093125653908,0.8973896118792118,0.7173659565424173,0.8093637478759935,0.8750198663515866,0.21613631377786768,0.6657718266057304,0.9964776083728019,0.19724714073857774,0.3428651836966131,0.592081925140165,0.03853772921098331,0.07554236300766393,0.6314517058543466,0.6126848853366489,0.6511984402351012,0.379765546357525,0.4354011936672627,0.9797318461574102,0.294841997638164,0.00901937325965152,0.7428102962016193,0.6229765695688421,0.9810734215706204,0.5817390713087807,0.7870289161852221,0.46632841254452306,0.7406849882163739,0.7510058016114344,0.6659523276048093,0.45511116882623726,0.01359958975621578,0.48449013558983467,0.9580835375584505,0.912996957584958,0.3195412833473211,0.6342456298773855,0.1728454263244107,0.5393757055764615,0.22431148626174535,0.9879156714202053,0.7755654669711275,0.3464283241278371
Saudi Arabia,0.5186767742300975,0.2607054007534294,0.4008277488358275,0.7609070396013552,0.7896616182638064,0.6142504359325468,0.710215147071104,0.8739764086646559,0.6863843787499514,0.6947988413319175,0.1743899702185715,0.5444081830172679,0.5123383249623723,0.7305247688027304,0.2929747244970632,0.879588199878537,0.2424273270583127,0.08465358402180789,0.6186503384937629,0.3487959173742671,0.229728179535588,0.13671819228163218,0.755228461227022,0.43326659329089645,0.35269984518993625,0.9629240338756482,0.7201796105525716,0.7910018698905603,0.4603958776586502,0.516960815946957,0.48568608955033565,0.21685675315057706,0.9153745486347548,0.7762210628761764,0.8995775566593841,0.7971092031948888,0.20808808420790903,0.4237951273131304,0.05404821340733823,0.27861580330023517,0.08141555153950086,0.11897744463315552,0.800794793440629,0.6744179978809784,0.38849691214073534,0.9699376372419065,0.5441173874225502,0.21941444814138256,0.05782448935836393,0.5290602968198636,0.16945611480803346,0.0957723000026992,0.7672218663737366,0.7406024626761903,0.4595843757030573,0.6857392328673715,0.08643945963518651,0.6213111569229404,0.1558625175589059,0.9413235492157334,0.00782495996434207,0.3913369731076325,0.661334376011489,0.056628777296368504,0.4710431209218491,0.1169041503088819,0.48058968872268293,0.05390237029012068,0.09973552284080145,0.6138490573397251,0.6194649112010209,0.2659347809867689,0.24605420418464197,0.44509187655565174,0.39457120518988786,0.8250421280932488,0.2962481371565938,0.8915832847352089,0.15457128284057786,0.8717718096660415,0.3635232887955506,0.5609622444213881,0.8398176284669762,0.6924902554885947,0.03784403431615746,0.6039968613860395,0.7949427934228341,0.526398635417408,0.32298798808051776,0.5045699649549117,0.7140639531810213,0.5349257560770778,0.8027369657693479,0.8637761567441438,0.3294508643552183,0.14469330977956285,0.9094622365657667,0.3808995696200028,0.25821747575890486,0.7183257851622749,0.09049577793385233,0.16563974359683897,0.13324581192041773,0.1285829575466937,0.3052835576625794,0.22721796548176998,0.24777638752587983,0.9475799671043991,0.2881796740499408,0.43866277515218,0.34290107499750955,0.13616238499896216,0.32971058119185903,0.30030264603740586,0.32642165274528245,0.043518910025463264,0.41076600240100136,0.08446588360279828,0.4465236272538694,0.0560524188796655,0.829257311698354
Senegal,0.6456967660505633,0.5274449173190346,0.25884591332838003,0.3374449626197017,0.043817128514179626,0.561612364306727,0.1068470026745606,0.33676309485455747,0.3119899706708126,0.43855369654447196,0.10686827394638765,0.7450389750725439,0.09580289033464207,0.041826491607231064,0.20526733844815714,0.15632935606581577,0.8829897330002566,0.26135575089956264,0.08003907603897398,0.08709683804543034,0.34089653612796156,0.47517849556155844,0.14705530331648464,0.5995047838864909,0.8922144464333529,0.6285614253058251,0.7183011877438217,0.5585321819345996,0.9347955953300091,0.9594536238757667,0.5354709010321308,0.6199138726647199,0.7448950957508321,0.7935032081344837,0.7893332821649603,0.6726913454395569,0.027549167456118795,0.2271446473053791,0.09130154293082016,0.08307343631722497,0.3058705864752028,0.48577417226022523,0.30618649713750246,0.7764037184352226,0.6524472448838698,0.5998514166118257,0.3959681755958525,0.7725904971614154,0.6252683732202817,0.892071043774528,0.25450777450987916,0.5751611388405308,0.020091788683899492,0.6042789385823877,0.21648129922578263,0.46588517340211677,0.20986305372242675,0.6534047954399883,0.28291531647395873,0.19393359154942846,0.6913216192429271,0.9544523185829284,0.8770688809889997,0.8281878868892816,0.9376963426344507,0.7399768726509346,0.4372463682595681,0.30636891198928795,0.9600347627530957,0.17914512005763084,0.41654167489484684,0.618011479366398,0.5560678368005271,0.954719379137623,0.8796674424085853,0.9881647940901517,0.02829829662579475,0.7090753328841525,0.9641414635821367,0.06823737802627106,0.9917748817296363,0.5890857058403549,0.29303648493722123,0.31709789366124286,0.8245016307664415,0.19949344788107293,0.9983144428412413,0.5338452405895195,0.01442033253445918,0.20318024245490607,0.0432378468698118,0.12911592778056058,0.737576713060793,0.5769202060062448,0.9970479601103278,0.6602549800833899,0.0556816435796329,0.11656743586135299,0.36175615169824815,0.44903910851818174,0.2574041459177857,0.970079366392197,0.23866743205947438,0.7807857332481442,0.504337016285204,0.6626940741177155,0.09266314588732527,0.24387277307490107,0.49607756549518367,0.7674174396324919,0.20733322385420017,0.5864503439099354,0.600470150658939,0.68026444065873,0.10618174096967603,0.0025944375878912407,0.2398596172372912,0.42706733051908796,0.9294386569445755,0.9349820349530499,0.4544961037386359
Serbia,0.9272952713993311,0.5478959753969672,0.10810194564804954,0.6554530103249252,0.07613191464598412,0.9814874639820537,0.6074958862815862,0.8593194513878734,0.33648100886991916,0.47433014849945165,0.7461333563920857,0.42075788792123325,0.2379995729648522,0.5236642518510745,0.9858772736891823,0.3058007137185008,0.1602516732785616,0.29082538936336744,0.45170763708933015,0.41760103643492386,0.7190655068385228,0.13844766493608907,0.9169515205777714,0.9607519426340639,0.48186109642539066,0.6076252962283163,0.8584127759721758,0.026028175093766648,0.0024032886440276124,0.03204866668401152,0.4984578839368765,0.9091140672258162,0.6670179729685526,0.7530627063528559,0.24100258586211964,0.2948023669542108,0.41585599533095585,0.9742388258581891,0.19393106548139416,0.1306113578275956,0.08239484859739599,0.9393029774418844,0.44192657069874697,0.07395880049646908,0.5603372033260172,0.8190953946075191,0.4782036538261294,0.07010082813049012,0.09010562833822777,0.6751019930792992,0.03212393869432051,0.4151501306323445,0.3512496026537133,0.1639994312627422,0.49930517809041075,0.47741822826984004,0.3670267897618267,0.35021516900404603,0.08047229970296288,0.4933879678640165,0.23582780042015472,0.30164639004200344,0.14258387567460984,0.6536519102739917,0.11591814822030311,0.7909304753368678,0.6806521792022244,0.5593542637888262,0.14750501105712321,0.9116489962899205,0.7457475596936661,0.23528662386644783,0.18374117074517304,0.9580881704899188,0.22964607474511378,0.5343270846745459,0.11068732816470772,0.9849935875074476,0.4367187480652972,0.5587458419503425,0.12204259910705273,0.9599504251434627,0.15628840746468586,0.1600775626630636,0.9533244176260324,0.3068695682317326,0.41414003716678816,0.5725777079641143,0.6168538947125318,0.4895686454197339,0.773718813248036,0.8678789182787114,0.5652755999181429,0.845834670433885,0.3684694849150518,0.32610324523678524,0.798395905236951,0.5349079049749366,0.960200656204385,0.28749610931654024,0.6327755474634774,0.4550614427280051,0.8331769795881415,0.784513387083313,0.858692624846043,0.04943743677676471,0.5297721383515411,0.6046693226057269,0.22002157521160481,0.07519520873790742,0.5785891681992286,0.009218393590175067,0.5702290539306699,0.34800918953654225,0.5257382851434097,0.8955210218054799,0.9479032200563644,0.24842281968192848,0.28904175653277187,0.8737926976091263,0.10506094596791171
Sierra Leone,0.17356249060006235,0.1357588625509436,0.739301489916741,0.4962792272257839,0.2300296856900771,0.5523025775176932,0.5108816521539062,0.8723650144159691,0.1052006627606561,0.2251864257318007,0.7439203464565546,0.3807419361239396,0.005389863072234435,0.7349329364686165,0.5489048422068669,0.23295914559624797,0.8436766407542382,0.592926429812937,0.9618826291500441,0.6933324541862443,0.22106139776321188,0.5721817819597149,0.6335345854448476,0.589030333267128,0.5438698846591151,0.1974433333058676,0.2092498760992636,0.28738295251741897,0.0064344058614457245,0.5550601861388529,0.7333858561761754,0.0765752477950421,0.5378238677914491,0.5559861780655637,0.10278503755107682,0.363673189947462,0.13128647410719207,0.11197464827682568,0.7084778997691521,0.45272826816043665,0.39477257646034136,0.35595621061036675,0.6225549745792831,0.9488015617395823,0.45270305122279497,0.23481631517025958,0.7792507166321677,0.8815590825996311,0.91800039459475,0.3432387012031016,0.15544922619581958,0.03532278788932386,0.6043979798239257,0.9404905775303124,0.787580791850514,0.8543280475707089,0.40968268010922204,0.3701854417766406,0.45056562739409967,0.30088756547426043,0.7497136307249432,0.7080249805556115,0.8115280869650952,0.631690514051611,0.7107752342597895,0.1178718610015288,0.24945354655246565,0.17558365683089372,0.9109431404471091,0.026749344706083256,0.2610891664956779,0.3888906008579165,0.0774289414729954,0.4401749596581611,0.7073970371356657,0.27014149817825184,0.9386492665848651,0.2913637487056939,0.45015211946798517,0.5484201731583507,0.9815572177623981,0.9879940229158671,0.2565672593448327,0.5923869346261478,0.5008011470749981,0.8518020705382714,0.358685434132036,0.7686923412806613,0.027492271432971616,0.17474929763516822,0.8962448581593276,0.5705367846602025,0.24635643059794932,0.2383207476118947,0.699458000447777,0.8382244056671209,0.9943092803418473,0.357729431430166,0.007934161399481332,0.4440647215555821,0.03155611527340896,0.30840897627483366,0.5283573831407149,0.23981473900935002,0.6422020426350528,0.667594446200617,0.40760398945941956,0.9755356817776119,0.12187105080349081,0.4749612855835118,0.7608065348235912,0.24985929740084833,0.41380242497746844,0.20626629397767426,0.3388977320657999,0.6651322975263738,0.3533468488848377,0.07069579174857477,0.49255483247799936,0.707457816519068,0.5493416024248433
Slovenia,0.8799644620017468,0.5152342702300386,0.88014473072928,0.02091076860004837,0.9774601213043768,0.5726378363124975,0.6621945027196793,0.609053297875984,0.4644698895886258,0.4781802547273877,0.031425509311231115,0.6779116231243805,0.672586108517984,0.40022532459945237,0.12183365778885524,0.25864304381747905,0.4441298955001832,0.7531922995313102,0.2403630016225572,0.30550176814536534,0.8754297647364073,0.8597100373127088,0.8839470335058156,0.09919144566547589,0.054490418226096016,0.04734376312197763,0.2329707434716891,0.5607686371573491,0.5728805146672552,0.11175205606957106,0.22013403767530426,0.8153433038248491,0.22603096139835455,0.4422957559158016,0.8715098756609025,0.3525330955763579,0.27372339968264325,0.28258866735537835,0.7773244194855956,0.1938943512845317,0.579818154509912,0.22173046087380266,0.25214982435844646,0.8247552939168462,0.09794811295524619,0.24733985360927424,0.6309457151006729,0.7090662929178903,0.05870199936074272,0.6174152486479831,0.5579474720000371,0.08288667606567024,0.56323880380629,0.07436255747477694,0.5431417219710721,0.33198837381442114,0.7376989535141867,0.8665807500591265,0.6789566252962548,0.9762601320973713,0.5942742309027754,0.37352090457319753,0.3428399756621595,0.9229279249432105,0.39715690358859923,0.9380596780138375,0.4095242108015713,0.7409203780968575,0.7709041255735948,0.40741262303272685,0.588012838325923,0.033636871131238144,0.35719770033369713,0.8837702502522481,0.5161676664527867,0.1846442570757365,0.9269530252275295,0.7902153531801109,0.8454398392797922,0.3801676731462489,0.6224441324346265,0.5001064745214053,0.3668545091785116,0.4827085525176501,0.6272083034010881,0.2243193488075622,0.6149646389661185,0.8388784742133216,0.6117105598186696,0.5372227704791659,0.10937025948313406,0.726453820125583,0.04515260299371082,0.25135806213962986,0.18990824236491133,0.581038565219862,0.756171103130217,0.6179628584071983,0.12981773034231225,0.8182730779592482,0.9096961899946806,0.38085579500683553,0.3197745981083391,0.42843128624265214,0.7223216718587232,0.14687497002952,0.054438212394923635,0.6997732497434582,0.6154507509656898,0.6870029335746507,0.061590104890563824,0.6572052151277925,0.6647600717766597,0.1836579602349716,0.033501677845334865,0.2567465275381484,0.09408096442613956,0.5651743240205636,0.41447426675213217,0.5368874646883488,0.9589690261624308
Somalia,0.6972269161343491,0.0351300099673143,0.7058403222383832,0.701443925981678,0.572788656339663,0.7517521343955463,0.10421990587330454,0.7674707098961489,0.48694129171612444,0.4249113636625721,0.33563533509074495,0.32631386707448284,0.8298558698021744,0.5695683173636721,0.7182107368594997,0.4922273450183261,0.6187556261394846,0.9087100755735452,0.6155093841476292,0.40669076276608607,0.7384675785553556,0.42885308712367265,0.10557703003654839,0.789084290272787,0.45044805020452383,0.5173115237270558,0.09640295760933926,0.03667022843826895,0.6569411446760965,0.807375951202944,0.8229058133153844,0.6640016670506613,0.35434600375694236,0.7019028442779096,0.07729794836935933,0.7380462744911914,0.5745109043334713,0.18403012650696127,0.8712685059015907,0.9361541193984206,0.3803930241705349,0.07631374811405467,0.6735135575955897,0.0466500714741338,0.04041376472163427,0.12637097435379208,0.7610246058294962,0.20848470448860223,0.2042690215835139,0.8409945391556463,0.47682095103311317,0.47976132489895196,0.4869023518927358,0.8548587862101633,0.12558933642233472,0.28839257410513,0.8985588351237004,0.17497098669840394,0.5569168945318613,0.624263188425766,0.7788377285407266,0.7082627261714595,0.9637846433218852,0.8916577999766403,0.8512115772966965,0.5254590558079899,0.7005044597104354,0.2570631985414509,0.9824810565067411,0.31520617733805667,0.9347115869694054,0.6508582534514383,0.523785156453108,0.8516833828222123,0.18403505221248462,0.7038847617565981,0.8779237584623514,0.643546636620824,0.6817632649202684,0.7403762681488872,0.4665297723346814,0.8812680450230265,0.8362471925791539,0.949277087784074,0.7207065708790854,0.20955228340855359,0.13782839304321592,0.42166686688215205,0.13360865253278875,0.952764136659828,0.42083414048345513,0.5376157436804959,0.7553038717473278,0.15966549612374337,0.22787388430947197,0.6783719413702683,0.3110838349061249,0.2291559741346254,0.8327345978803041,0.801661744057555,0.8962603753069197,0.7157569705876209,0.48407124837882665,0.6940400916815435,0.5741117944473487,0.9574996989348825,0.8671573517760962,0.7144467896320181,0.9067155603930579,0.1463328507065652,0.3515113311744885,0.8565476972543935,0.9258341722367825,0.6313523337466207,0.3449029219641069,0.5098584249416563,0.5942544187854987,0.6619491887900395,0.9414005847661374,0.4399830660565972,0.7432762342383991
South Africa,0.11615761120302404,0.9771898437592514,0.24731771616244025,0.5176279791674143,0.9962743945686849,0.8604377164990892,0.5334002297874326,0.34952472440943505,0.04037069809507288,0.29979914576792466,0.15199306640002763,0.1518170154990902,0.10409357928059937,0.6074596665703139,0.8125433426264104,0.31106131195775566,0.223242353505401,0.6250999576305027,0.8676475369222592,0.48956076263532844,0.3471219890390399,0.6385523390558439,0.14066743614129118,0.07155973679782235,0.7550872677253114,0.5403390285824318,0.6769494613314216,0.21034849719253723,0.4707013634996271,0.31982167634112735,0.3520435568584145,0.527895283602147,0.48736518209961543,0.2943622598118073,0.8069888092816969,0.4620295836295798,0.8496236501210602,0.31822047131406606,0.9375974042196018,0.7494750677281934,0.5654427705663219,0.7479033566449458,0.2787447367808754,0.06333540561064499,0.8519518768917168,0.359914546034098,0.5272953643837133,0.8048677460289652,0.2893040075790194,0.5679902430119084,0.4656419117645779,0.39062640189768183,0.8497093919751157,0.5360009152287715,0.9431850190925121,0.38365131281350895,0.2866032100138439,0.9339210796339327,0.15518233477304166,0.18039369351393875,0.35359976549503414,0.18883752887509198,0.18553243527562957,0.0381123183117873,0.8694845066533323,0.2729843451543644,0.5489860979584276,0.009926187092607286,0.6595834368680693,0.6636403638107424,0.844401405221019,0.5043008670465865,0.34108089943298925,0.5587662487644117,0.9325642787302412,0.11580415347155892,0.5482205839884295,0.4960848595825904,0.0864946250250197,0.691140513728284,0.035643072085564165,0.41424327915164205,0.3231293493325683,0.5656324071531039,0.34695725264131283,0.3818344351404185,0.9459119864992688,0.3179547021593374,0.4111233682947061,0.003238106041079214,0.6855831412386472,0.9920887655311462,0.17099876506620793,0.8266703112879522,0.70079601391592,0.28845539987802604,0.9957618282579672,0.5629496962470255,0.8669963168967345,0.1959540956787923,0.36839529095553347,0.7968003220303909,0.5094977462197341,0.773434600027709,0.47219306664614447,0.5597980855776947,0.8487231862311813,0.4671393245405072,0.37529651545466447,0.9503426668206448,0.10747168085485692,0.5342030484775062,0.6529806033225275,0.31365262177463493,0.2241270242688278,0.9545487179660687,0.06710814033028767,0.7364715652645298,0.08232591726509297,0.5828806868655494,0.3713622301472037
South Korea,0.20018618528499277,0.4103506753003986,0.4374849860315405,0.7559726527424279,0.34178848735965806,0.6886567826698817,0.00967798416603105,0.5796367772349821,0.15269814102613188,0.03335633553191453,0.1598717346293712,0.3502305154824302,0.28730305563940195,0.5530443966607692,0.6487539690732248,0.8969270040436449,0.037246797768312745,0.365722822587805,0.8561851804522831,0.5732733592914214,0.44296033058647655,0.8903503986155862,0.4550946149291939,0.874336305974567,0.14041629279388645,0.7526134723109138,0.7347842112689786,0.8956502076865251,0.17936687464634993,0.26497524013592033,0.6776170357987331,0.6926334032802552,0.45802054652972135,0.16591668758817302,0.8092032783260213,0.10881168810308173,0.5478750766732896,0.8169767748745396,0.44808270412229023,0.18019232311455968,0.835863439755297,0.32708271431891955,0.29825152667692467,0.27554516925883044,0.39535482523662113,0.007509506255878873,0.8261044612742519,0.6370937828057532,0.36329108761181694,0.9591813745422727,0.5164339480504663,0.9642515871562185,0.4239040820711736,0.013496938619871446,0.01571953718076624,0.7352475807526391,0.20617785320123938,0.24438595595157486,0.23683900940048208,0.17062588111303922,0.9148532115458187,0.44816638234926476,0.6951063328929782,0.9456834858546498,0.5816410014400687,0.9798433701399323,0.7616354647591416,0.3159666522986051,0.9296656413505383,0.46548882984857476,0.12953553283920072,0.7497126733284555,0.6283946103676463,0.14318432696412875,0.1581746450336169,0.1269865501846843,0.046140678987459216,0.17329425060992898,0.015900253225034633,0.610125004246494,0.13157581950710806,0.04235554182256229,0.16604370865436457,0.8095515023577053,0.5634140190823381,0.4858790878416236,0.8389279032049071,0.21967162636304838,0.2610378671131037,0.6765715769075895,0.6003507796830811,0.3841740542106441,0.5848570536334362,0.5846587232977558,0.9627066188732185,0.09977045661122752,0.029868657871614634,0.7522471000857022,0.5351418881509119,0.73418345904005,0.1497199029670211,0.7455022782226213,0.3501957227190593,0.12974192823394803,0.9184687396047944,0.8501366390849235,0.3828295826134509,0.9290445909075683,0.924100277968342,0.2031960359558379,0.7040814900018495,0.13856045103844927,0.28330641955924507,0.8219899477936937,0.23511186135250028,0.42667026246006234,0.3929706563238383,0.762558688918715,0.36223405416528875,0.9246079154615069,0.11078922981725958
Spain,0.9810620530438326,0.12675725501287327,0.874468884172012,0.4277088123106164,0.2585330748748139,0.4681010155633816,0.5126924925172551,0.761313870291397,0.48882225369138,0.6800888279918669,0.4551858679444941,0.39441363808860486,0.3495311102395343,0.13758512594398364,0.2918270820064339,0.37698276636944994,0.4882008045348857,0.4406957998854498,0.405097097224249,0.8047418422267091,0.9013117266814633,0.3616307532231847,0.4119135730365041,0.21957983455261798,0.03752094249111981,0.20813631506682717,0.2972906803456712,0.8445092784935287,0.9025593597239243,0.08007254093171823,0.6162930692572356,0.27158039820685864,0.9017565513523282,0.7721326860876356,0.44581544929003414,0.107168083511058,0.6172386088806435,0.7705702941628495,0.8900308646395989,0.9117041362509797,0.9216327654005164,0.9678053256203676,0.5798292761540386,0.3395793120093341,0.7333710721318103,0.8207554071675771,0.6263312236117637,0.3720374475679631,0.6713528550982821,0.6949893547808764,0.5344742457474505,0.5119706473982002,0.9376742355219837,0.6077820505390408,0.7673223638362116,0.17499667699667276,0.313061025335281,0.05205446786683121,0.11855079077493869,0.9059282464804527,0.5478864936556875,0.11009115558143356,0.8535358848540764,0.8963858188254764,0.3945636317064193,0.5232237207489469,0.6713326506292036,0.7208743966712803,0.8993373052622172,0.05646941706589814,0.22023142297634135,0.8546859569125506,0.682006717228785,0.74559556114248,0.10627416059580419,0.9647708496478647,0.9306954553150585,0.8707825519569302,0.2461488154353736,0.5256848921794202,0.9778712526457921,0.14554778579610506,0.8119994670803999,0.31359298307873096,0.26705652392493673,0.17422798477225632,0.10619001233489467,0.22649179399443053,0.8452981208616792,0.3814537026447551,0.8837466759610881,0.41449750298488,0.1703379915772334,0.9370838540911212,0.21416480052521936,0.4432753273699015,0.7929231220715369,0.14181544165020576,0.27291490008204744,0.873941271018572,0.5824022661076677,0.5585550086905192,0.2717437171869219,0.2964001029410135,0.3167641596855215,0.2874760363779648,0.6523163774628224,0.6786310260706263,0.5547283777528466,0.08360129652690962,0.20126570868494587,0.6985656982572576,0.04081171491608049,0.9004162948406355,0.53260230291688,0.6118886444577594,0.14835194947729236,0.8379144734166534,0.6675508350583125,0.7184022332654303,0.18833192528308884
