,Afghanistan,Algeria,Argentina,Austria,Azerbaijan,Bangladesh,Belgium,Benin,Bhutan,Bosnia and Herzegovina,Botswana,Brazil,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Central African Republic,Chad,Chile,China,Colombia,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Czech Republic,Democratic Republic of the Congo,Dominican Republic,Egypt,El Salvador,Equatorial Guinea,Estonia,Ethiopia,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Greenland,Grenada,Guatemala,Guinea,Haiti,Honduras,Hungary,India,Indonesia,Iran,Iraq,Israel,Italy,Japan,Jordan,Kazakhstan,Kenya,Laos,Latvia,Lebanon,Liberia,Lithuania,Macedonia,Madagascar,Malaysia,Mali,Mauritania,Mexico,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Niger,Nigeria,Norway,Oman,Pakistan,Paraguay,Peru,Philippines,Poland,Qatar,Republic of the Congo,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Sierra Leone,Slovenia,Somalia,South Africa,South Korea,Spain,Sri Lanka,Sudan,Svalbard,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,USA,Viet Nam,Zaire,Zambia,Zimbabwe
Sri Lanka,0.5919576373166968,0.9650302528383699,0.10293341800212186,0.8901949971086854,0.6237428692303141,0.5436273203883933,0.030551897599420008,0.14409992144808448,0.9753862415417629,0.031107358898218807,0.5536579125818615,0.8453121821211507,0.34421676400836876,0.37834316807186097,0.8838006170444024,0.7612803425787196,0.30700508408577787,0.33629341311377725,0.3714344683032583,0.5953881045911718,0.05861140406538057,0.9907755248435558,0.061073337820674145,0.16310056707284992,0.9914423367295375,0.5785330422476571,0.12159455835936606,0.5633947301676473,0.4690887562943846,0.6895920018963042,0.757055741751056,0.2826326150767533,0.2305086300882916,0.6305031423327571,0.9780777252973462,0.7238120904486816,0.34372429818950323,0.19068992296406273,0.15280049059228928,0.12181415280178509,0.6806040114508688,0.34248186967151395,0.6734856191949256,0.9952856423733716,0.4267099871504141,0.732121586331147,0.40672462610478244,0.4098141043497896,0.03943676656322914,0.7562053276668791,0.32227815439217633,0.543942555593032,0.6200111639440138,0.9640354661950636,0.2561071843547722,0.36938755758249686,0.6227733226907715,0.6942027908402153,0.9640501138968984,0.04746834555995161,0.6410040321779703,0.6622343057891732,0.6973932760725875,0.023740905329991846,0.3181699051407685,0.5769416384231344,0.6247592043321181,0.11568481631421723,0.7020209396835768,0.6007331236900808,0.5171949165305276,0.7851963652877159,0.35654451255477193,0.20414458156170168,0.6399922282673799,0.4936353664758779,0.007042484839189789,0.1978371408118409,0.20550003723986043,0.15960387275169985,0.5020561668630454,0.3719480631607994,0.5412565042457836,0.6082677270617278,0.41934831317042076,0.817989438484108,0.9161145511001219,0.04929708675766675,0.5637194356451495,0.05498509384017791,0.9586285926940751,0.3075571268430768,0.5378418778132925,0.21534281268317246,0.3283330046968216,0.34207994641004047,0.18772645735118065,0.8372194323728145,0.20358302962338737,0.4948463634659692,0.5810309424433876,0.5006093530195073,0.042436573352420126,0.7202139276392272,0.5909832883774594,0.27459289715489665,0.9610830541206749,0.9376083788063528,0.944788054229758,0.474358944173895,0.517504687458086,0.7573090018327615,0.5071562469057231,0.03939874072596983,0.418447711054601,0.6170695692168843,0.0739956748820585,0.8321396176774066,0.49117732735577413,0.706207358715574,0.8359230308139008
Sudan,0.9348771770630337,0.9550478906000479,0.9197512075277327,0.35501894493842534,0.9319479640584653,0.10115248417083256,0.07415551138048104,0.10820695179798556,0.6002663365680403,0.9586912565919269,0.9829502366887634,0.22413683904313852,0.2964284801050787,0.9821864127699574,0.1944005629187756,0.6994803321758548,0.8676193238829434,0.5084547333320948,0.23688661810262168,0.3256939452858695,0.8567445996299514,0.6670956011834075,0.6303142828930519,0.4722286060419929,0.42073992819362227,0.5575172043854029,0.3501124669156962,0.877016209003015,0.08575808467098134,0.15366216214590023,0.4454625308709773,0.22713548715857002,0.026761734510546753,0.05662107752042567,0.12163213849626497,0.7027452373513005,0.05572625096997552,0.2636828330292995,0.7193682241392426,0.15799208310060453,0.37006499510678437,0.02528504597543435,0.5299470107486277,0.05193313957729506,0.10059494582336226,0.198995643157459,0.9247176681094864,0.440828231875675,0.14802415646129408,0.8693803401027559,0.6236652351806192,0.09225152847721674,0.1408333432793598,0.025308610379987218,0.565129711949214,0.5311459234243868,0.8113808460673267,0.31186320826290015,0.4647028994470206,0.8124549182161385,0.45736864154764423,0.3448716603523254,0.9153698300468639,0.5644511197293008,0.7217023707424839,0.8734796673226743,0.9415936639464076,0.5232443191966301,0.18158731341520096,0.2547474109959663,0.454283011257154,0.5666435453168609,0.323658600039066,0.6126762321561986,0.8410472029001755,0.2565648708856967,0.34747160046675973,0.563828222956114,0.6705249979582396,0.6175071732602668,0.9330710284535375,0.5811908173951875,0.12756268995749698,0.31226372867846464,0.27689452422260485,0.010898382554490271,0.517044650867912,0.6463046875253262,0.2016061997211288,0.786242909309967,0.660028175432285,0.03415843060795709,0.6173752465646791,0.7915767406868237,0.8576350152514267,0.18485698760489333,0.3470182087259137,0.14595558381572005,0.0675696549886039,0.6296935383615686,0.12727151843109452,0.4052210653949474,0.9105481250344658,0.6435477669997864,0.7263456432419345,0.25159165597866495,0.428204838582412,0.6452650978403096,0.5300065036539917,0.40415398990461726,0.8624963245971304,0.36958292936700365,0.6488356207664073,0.27298690241664647,0.9159870447099784,0.4201970084196994,0.2644372039066283,0.7793366046222406,0.8343002604754245,0.9803576191485751,0.24585860626288236
Svalbard,0.16206957988106385,0.710812387404891,0.8538942279359969,0.7485096770581615,0.3023224563617608,0.26546236356921604,0.9404415678010384,0.7256744169551382,0.5938471513468627,0.7858891314825761,0.9287253592026324,0.9095652402011327,0.29363087308467195,0.847561918087337,0.6619384177721801,0.8181038131405287,0.1912696336645655,0.17902276822926133,0.3300149717698063,0.3022658048404947,0.4090457160502192,0.8884191015625953,0.21428347409290438,0.3972322295205424,0.5545798816645178,0.007235602308348743,0.68209157264644,0.8590173961929265,0.26215421249233284,0.6997608336378642,0.9207621447637989,0.7642580846522871,0.7394552982850089,0.024666765836630966,0.19813362791985012,0.1802574918637474,0.5030229134235926,0.2480543171982159,0.8875489244330599,0.7054166704740277,0.8175401963850678,0.701476620178248,0.0658299250295955,0.4336868593682659,0.9851726512771236,0.9726800008154792,0.2663979240686277,0.4783891321181273,0.9304086408979807,0.93555072531774,0.20010517434690833,0.27924754847137223,0.49602875007604774,0.759580259283622,0.18487902353571273,0.37595684678686647,0.03509672147087339,0.5715326179620192,0.18614032197789754,0.8796706689094761,0.4298392684692772,0.8120698869500895,0.9871354494944927,0.516949471614941,0.5694829217922669,0.14127357224345338,0.10553564580360997,0.8528132280474028,0.881106114437888,0.8325681820571712,0.9845407917870189,0.4670262055562714,0.8921824730595342,0.07854170140869032,0.24070632191904884,0.6134771282039047,0.6632095455284466,0.722353996105764,0.5785256941923062,0.16045475228862283,0.9797341263673823,0.8313743750954766,0.7710898064837449,0.40243483971113536,0.2278481316309524,0.5212703210882774,0.5842214752552308,0.28203835808114275,0.3735458087781619,0.4609058152094204,0.9696023722267537,0.3933365701526108,0.20677679502207558,0.9955523863249502,0.7153513858365588,0.4248876888362384,0.9095249916079168,0.7310042463569989,0.39149477878400685,0.23858485202045365,0.05631319410687985,0.22706448846913374,0.47090107567267514,0.6120031451149531,0.39640068925341143,0.6751994523532167,0.6257736340343951,0.6394024582380471,0.8694530542209368,0.47505757759108647,0.27303092314381305,0.46652613500524376,0.4005767194653814,0.4217110232699437,0.5084835605985529,0.05358324412299342,0.8866995299589585,0.9028361497811217,0.16126017522842961,0.6327910953506966,0.20396819177850944
Switzerland,0.628852852049113,0.7627057304848999,0.5127542746692343,0.455516100686728,0.32825106912062063,0.6395613190364424,0.8212456813476382,0.12721799891409447,0.4261850600837833,0.7901046031241757,0.7503620644314037,0.08985328050732311,0.7071112150941535,0.1794517456948681,0.4529311074161241,0.2719213075712601,0.5927437519744592,0.8085516226348507,0.5637944663520369,0.9490735412486325,0.7894068801365162,0.45702807612078955,0.12857828114590653,0.9451466715061165,0.06657858353169843,0.8859123878031363,0.25539065283063145,0.6593415564718424,0.4632411617878065,0.6664159768323609,0.42371326668047393,0.007268869024627311,0.2486197841439005,0.15886699561966744,0.5502486018103385,0.4060455409889271,0.8003570764199758,0.3066774544258656,0.15315700602837967,0.23325524935480024,0.27671940230320735,0.238934528937922,0.1144949382272824,0.1301831209100922,0.8294808725433153,0.48721758337048804,0.6763101003753372,0.5469336903261252,0.601774908757218,0.5545551675298207,0.009937172035956787,0.4730089163063207,0.9585777279394108,0.084155186676377,0.9288427046299128,0.6777968164569393,0.9729663739130952,0.26940219260594855,0.03927954896275965,0.39945211455193863,0.7234689525248791,0.4667472996254244,0.5314747245225635,0.688208615122011,0.5070787098229621,0.08450014442590448,0.7209202757653984,0.9281076311208194,0.38592506140303795,0.7325201677145663,0.43359573325253953,0.469869771217425,0.0742697649849573,0.9557849998067579,0.320496082422556,0.01911296220024672,0.2455785600305549,0.9192753846748452,0.10080287220118289,0.9586487662963019,0.24068955988364416,0.27434939163319016,0.22893297630592424,0.8092290596628422,0.0994682937294955,0.3222786795473642,0.41075815851805575,0.6156345153539228,0.7096358689826059,0.9405575167630246,0.20312137197919766,0.8795033038630683,0.9478147061447443,0.5132953060273223,0.815409412295009,0.9011428592005197,0.48803998264082427,0.1370384736732423,0.5417849241608208,0.38572708682946355,0.9871371932181479,0.4430766355986143,0.2910797869282634,0.5699154606332487,0.3661184341453464,0.6173454496292028,0.22127408372897994,0.5923972435659628,0.5677342544531991,0.9995520043804134,0.12929480974453034,0.850979559122828,0.8938751377179495,0.3814630093006025,0.8247196348653338,0.5448447611779874,0.15543776809915866,0.55891537477439,0.875144639914455,0.6670511580496437,0.9563266167884538
Syria,0.904461711700772,0.5067092004430127,0.8230369627523233,0.15874860068870744,0.9382364574700628,0.6525585802001203,0.8819421350769655,0.3311403955707336,0.2847590580045478,0.7406065986255063,0.02337454412573814,0.6436424963754344,0.44372696044204085,0.037195769156485925,0.22601913649060335,0.8826988205954909,0.351211439290282,0.9567866154938397,0.7990883260493775,0.18316518865207765,0.053713621158601454,0.22749870545190498,0.6958057126658425,0.6584997759585625,0.21943114802612373,0.4155368989641678,0.08089588129840097,0.46210694266276975,0.05119122647961849,0.33005045646085385,0.4524456955381766,0.057990647477208834,0.7353801045358677,0.5563028372059697,0.7654745884655135,0.9857532689922577,0.8228221095511109,0.12622212878378103,0.40953713512545664,0.9629489416732626,0.7424486969550623,0.5784947824099955,0.814261152611303,0.09076970178584465,0.5652732017633666,0.8245763976125122,0.351659643647226,0.6759787169892354,0.6548172457994005,0.7956154690974843,0.006740792546694796,0.7663876589820409,0.9231410131982337,0.9650343108872455,0.29400207747369433,0.3871314562507514,0.37790239963935834,0.56667380113468,0.6593972355915955,0.9335876015320075,0.7078405590430173,0.644907893624788,0.4118613996457886,0.7036028062527622,0.0694892080552284,0.8851536565809303,0.18181547637633055,0.9770892649682293,0.25042213237690714,0.3728543765455232,0.6939833276032297,0.8852043175869327,0.9496344190586561,0.844149883737542,0.6439406660794725,0.7322035371235309,0.8569717198978333,0.6348974665789439,0.6324423102945573,0.9230603931262913,0.45699258046728364,0.03915818589418629,0.9910709186992201,0.3427575524064842,0.9506493980767659,0.24198625647594973,0.5960792643661217,0.6288071900838565,0.053840258375523864,0.1552296919621009,0.5233088024807268,0.3086477354585123,0.7735070844745202,0.7672581462606548,0.19453677198129316,0.14676963947604005,0.21258185786662898,0.3666026248598345,0.6084951561716049,0.8251947248951914,0.4021856441112529,0.4957457286063879,0.9725199420897498,0.21145104914242652,0.1001820952034439,0.13306116507105759,0.24840309311404496,0.9863790418332687,0.542638839219096,0.12717421779814175,0.688337574959488,0.6591205250523546,0.7130578325877315,0.6420923094213452,0.5337346079793818,0.09369537912878778,0.5154228497983638,0.965913957171714,0.9120977695864234,0.0327061681470695,0.6761384850678523
Taiwan,0.3778674290460686,0.6901899855208051,0.05340530646699149,0.9932465685967684,0.5883038717698083,0.8551671380526481,0.09836199892748632,0.10364633211604124,0.694065708977438,0.09818827650211082,0.3357901119180574,0.7814854543489893,0.45772281186444963,0.6339529590142078,0.7238680568873911,0.13066581908392372,0.28270523592856067,0.5134776463878072,0.3722860485034072,0.8530286008561706,0.6999666001112632,0.08811820081557309,0.15120377095522064,0.6221307439599842,0.6455340106791219,0.5583658394634055,0.15041622593850867,0.7358669891597795,0.5785623980062801,0.8678443805646658,0.32287102223096587,0.7539124255957295,0.2215087292134188,0.551429617050112,0.5369294546227664,0.5989504255504314,0.806609424558763,0.07335641398209869,0.685849596233704,0.2521222875077127,0.2285740133720523,0.18932444389203507,0.16352085087885182,0.42011370543016113,0.5738277616787665,0.49798270506143516,0.6465708525579908,0.16249880959630292,0.1406837540389595,0.21118069798600891,0.8412452520192696,0.5975237421765597,0.7213087715807962,0.5711732374639231,0.023320509689327307,0.48769987029013595,0.0321623055512924,0.039001869412491175,0.69668736692259,0.4822754156274054,0.8575482513962274,0.24954062023200085,0.1932168687374125,0.44253920991489704,0.8541605525480251,0.5380987221037908,0.42146986446792445,0.6741868602498238,0.7025916596886033,0.02596166662589161,0.8184225703270237,0.3750518720972661,0.6490272569943255,0.4770051430637896,0.30857476515210236,0.592864813817488,0.10548361231954295,0.4009427327719921,0.2782294035830629,0.9075188752905725,0.44483010088856156,0.1978698008130405,0.099656812653248,0.2087103777044561,0.22567553127779882,0.9739912041821001,0.9836102265058537,0.7929913073296024,0.4143658587226361,0.5845591607121954,0.9748482491693405,0.015675180731337002,0.7281750666059622,0.7783921901904011,0.7597248562872244,0.5669305368944878,0.29212738092966606,0.6615658706512276,0.21406488785151967,0.4906433654866623,0.3112938678053764,0.9556458535722288,0.9694522347701217,0.3489138827182324,0.5613981995497419,0.508769446805882,0.21344806976068975,0.8731427465999955,0.8355467502120607,0.04303706503853166,0.7055589262455522,0.43218662176774936,0.16246327087052048,0.20758389961775847,0.10718277970136214,0.8123883669673124,0.003010313434080758,0.5385790492351082,0.9176581409409067,0.17488204117740258,0.916372230600454
Tajikistan,0.403829001630686,0.5996847078876404,0.10378509165032401,0.3584600205270323,0.963471394101801,0.9532467513043981,0.8454147413933777,0.16827220765788364,0.5630072625253842,0.5427203908288324,0.6734180276745942,0.39949184297723084,0.796799967884056,0.8336432222261863,0.585446150208208,0.23131363526052195,0.3698408936373513,0.21772259083405687,0.6393551563297091,0.96744014810844,0.22029881422378805,0.5119137376965451,0.8130487693802337,0.8868883345060591,0.3523308552612986,0.4526549631301666,0.6479332398923324,0.4831800869259246,0.26722379402003094,0.9468230807478588,0.6636699080928563,0.31600766860202645,0.6330519028288998,0.6760193593351634,0.2950750252424492,0.11929747140133995,0.6156214468807506,0.3321630335098209,0.6525689867231701,0.1963245574362602,0.678110432841765,0.5976293262754784,0.17416788275511386,0.966103548616336,0.638765715269895,0.36501959174951126,0.4467590512766014,0.6367919709325022,0.8907045862973029,0.9530074578583881,0.3924390616288965,0.19234519744571932,0.07608374015206265,0.06445992852057891,0.27508100060988283,0.9449403859781824,0.8830032253255391,0.09598933645140595,0.6668667269122777,0.1037122160751004,0.5327076834143837,0.7417089554032678,0.9892126744033413,0.4250390471854807,0.1899432974699049,0.41147850240891415,0.19154728588338055,0.18205060664008854,0.17436235794075583,0.2902647797268686,0.24857587170500595,0.007415646642073281,0.9811076772587037,0.5381782624701751,0.907790746298758,0.17990316622527036,0.7174881856890335,0.8199201230916853,0.7094659133778483,0.6224402887218872,0.7225671712233164,0.5525784639668516,0.9889962351223821,0.4278525773572658,0.6829480232784098,0.4829323509915021,0.5588983304071978,0.9364969242447855,0.220314764580958,0.4727193264106383,0.7467149294980866,0.11376201715039069,0.6288219087748175,0.7897245164764672,0.8602775668221748,0.6104570293102348,0.9865635550517693,0.7904222853201758,0.1622874353340341,0.4627813336338997,0.6983399232728219,0.3492206007848785,0.027567048115671122,0.9183869087589686,0.4411152019973721,0.07944627167582263,0.5187736462825173,0.017870635397331247,0.8617688708341149,0.5823823710526919,0.08241936187797716,0.4713544575397597,0.01937437956003607,0.2914957588488605,0.03560560908844557,0.5805778300888196,0.583769357516288,0.49348771677212033,0.030668459543415905,0.9356079973710751,0.8986144060817134
Tanzania,0.15151030192452808,0.6855898109750382,0.22567613423051114,0.2627646926900542,0.40288744468705684,0.05227350240565276,0.35421374482535295,0.15478040476433474,0.6021742067707283,0.6532460699635386,0.05417104585688004,0.9229668349475986,0.6215061135890121,0.49778543008703136,0.3677943527344195,0.1741343106958515,0.6206835300691516,0.6778955525647634,0.5719746416549124,0.6774489599481531,0.5974686991590946,0.8879772389417414,0.9265636347093709,0.15381153218753196,0.1288285860404228,0.6364174330294996,0.0658008166368903,0.3543133387051163,0.05994363623061594,0.7704542575224853,0.2839622986454229,0.8268334244070203,0.6242388358847829,0.3454720724344691,0.39013541886672876,0.04295671711592319,0.010261904189659776,0.8964408280685459,0.7323899336247081,0.04762272200596229,0.3014821620633217,0.14487934575912353,0.9552662448114727,0.8629430215992465,0.3377116364420042,0.03574879362036343,0.7157505231517325,0.5895637261833606,0.39488463540938945,0.4795148211418979,0.24694576990477868,0.18467043512350323,0.39984621554577415,0.038927795852588876,0.6249942110815531,0.10206340938073943,0.07270711467464452,0.4579741920680346,0.13345078572315527,0.2281034635382485,0.12445622699745795,0.9038744717889708,0.332365578175542,0.7874071825142246,0.969193934668571,0.7433579004877136,0.011120113814086952,0.261398983623926,0.18088961554790084,0.5672315439528367,0.8589717949092426,0.3851005706640799,0.09748549044743615,0.4210627142702231,0.34849355997226705,0.5877207932188954,0.33919362103743333,0.2022177298545892,0.20844937028708865,0.8468774840803657,0.6672122271377114,0.21124212861037994,0.6505058772811996,0.9599597237847892,0.3430003641836026,0.21303942950134291,0.13470867762633687,0.6132891362674284,0.26645050945965354,0.3642763689453823,0.9039037615740737,0.2967763043219668,0.3770000152151862,0.40753759082149477,0.8945740044086244,0.032141143891794566,0.43227184141619657,0.58103528656299,0.2422799653589196,0.7715273878621022,0.6519380745569734,0.6933368044283487,0.04330767082645004,0.07168019907922252,0.9791184037858169,0.6702305931543199,0.12287082953184536,0.8770713956921542,0.6769363342680796,0.527375935961615,0.9990631448163717,0.5503735564097418,0.1299422552860814,0.6694612351446145,0.5562293212043288,0.32779768038115364,0.49105029606628836,0.07267986208835242,0.37795047296579076,0.37406898594409155,0.378087893230574
Thailand,0.8317701097410524,0.3316156029436408,0.6999200563560498,0.048004720224991804,0.6487853727750896,0.9849620295115276,0.46141347669513744,0.2700400678437733,0.03423527412850225,0.8305165775022998,0.07174153459722532,0.7905774692614157,0.09201579729611697,0.2241886934517573,0.5963313946585929,0.012317322456114499,0.5062321928824683,0.530249034879312,0.45950816422891094,0.5290682372488056,0.522431398940208,0.2009701067444214,0.3581768437364319,0.5790875891505886,0.9114909618883891,0.4383746270582838,0.9707563624211287,0.5137202374032064,0.19521892021732457,0.07485909130432578,0.6492326112719554,0.456172587788632,0.48460701834601094,0.8109674506303599,0.5032327190622087,0.7527166755973693,0.17688988249133153,0.24556996500246409,0.12615675146402816,0.548563596983259,0.19616467469313004,0.258092703649606,0.16061957387562076,0.7128619081656373,0.6532340138197499,0.8259529313693731,0.29440152346572923,0.85656856992026,0.749293944903352,0.24700216175871448,0.5958737495896443,0.39049586375025513,0.8573335904708224,0.6291097351661247,0.42786192484390906,0.5267113861554902,0.2846934613669113,0.4863136523389706,0.41993655564981514,0.013778057681924083,0.5159135764509126,0.8746900787690505,0.8380381192575498,0.0058892074857487264,0.4057530968749863,0.6566485033168191,0.7070766554002246,0.7827726617096661,0.05721133430884495,0.25339651262793006,0.1165906574563016,0.8379848257893379,0.2689680091209461,0.43097429326894987,0.4174453709742826,0.13998240766956438,0.030781372363719917,0.7159223982455762,0.4172373339245109,0.3840978926610885,0.06330691791824528,0.9034144441979207,0.9683668185654446,0.17733016654571543,0.5118085133803334,0.557857146260506,0.8518649372121031,0.2423656372059665,0.8462636538193059,0.03970649458058839,0.6297257008214965,0.3421971453952951,0.156103783062289,0.004038926406861543,0.7899106409753845,0.2701533666165472,0.3930002080528937,0.578763013589603,0.6065395521294181,0.48902583960211254,0.24193351955833275,0.9061481033405736,0.9237398604606322,0.5441696373775285,0.5561150097774066,0.6790932496374525,0.7433111526167093,0.4865949193195278,0.2623217237417337,0.2175535017140129,0.08622498649340193,0.5542630255733186,0.08577291272716403,0.7106024393893028,0.9359755977507719,0.055543920011927206,0.11110610072849081,0.7745781416390805,0.4931936668825768,0.04194278804631335,0.6676786239319553
Tunisia,0.5919818864529404,0.2733058424567255,0.08042077186106,0.7752256302204945,0.19705579696394981,0.5505976052282306,0.0669270446518706,0.43885282096567213,0.844543353717074,0.825311344360805,0.8088110146002557,0.03325590630251363,0.3346428765581394,0.23441338628086128,0.1222048199117548,0.28103042326747785,0.922568513007198,0.5249169554202544,0.36936100604600564,0.6386706251186915,0.0974886703988529,0.930717767133149,0.7744512723997021,0.1798784272245897,0.5048762985428605,0.6507908833735813,0.8801393405696804,0.9175347553308272,0.8735753441953915,0.052103300523885676,0.6791411919159075,0.6327225399890615,0.25630217371321806,0.9784412472701961,0.6198223175742994,0.884232198879436,0.9366867162748583,0.39522856234959847,0.7982675831588685,0.9666829128403811,0.463403187373127,0.6519630327672918,0.4609662480061355,0.44563499937509055,0.5672485449040954,0.37832594190062185,0.9048231157255405,0.2629871406531623,0.1584269623292447,0.35350744324284233,0.9343958883342821,0.3234896713115589,0.1781210196214683,0.6978482477771796,0.8851442117916869,0.4963975501072322,0.4556907913903816,0.3896316653689562,0.10399372051420575,0.2977796230466102,0.6527373023487633,0.670085761628178,0.847024258900938,0.16865393562391784,0.14533696907795568,0.32724658037776755,0.5778128313959799,0.7574138105317041,0.16723529650567548,0.5610287227782413,0.09691932734367747,0.8000965515556873,0.13076905157112384,0.07727117783170323,0.9099544779390871,0.4726092057328939,0.6430541811088792,0.8585372004624086,0.914204623352485,0.358079531083879,0.42450356426199265,0.08178126617835901,0.10131216300713008,0.09518160151846933,0.0038902663011156635,0.2800475223848279,0.8235311508331578,0.4415151223439099,0.7468982554578397,0.6736633004808686,0.8968492543906805,0.6015549971605405,0.9980754359412831,0.3984857116135193,0.33901896103987894,0.7642888452181197,0.776858475509805,0.4180303324337902,0.033203001639711904,0.6879551528132538,0.3373021330403654,0.015156132083957274,0.26025554133219786,0.9671557421397811,0.30280430136140113,0.22564249412952797,0.3627858232625165,0.20056256872372857,0.10818083153681624,0.5702722145928284,0.8107715615381296,0.07744000446001398,0.44587290102892196,0.9013599469206184,0.010433366589918447,0.34355916811000764,0.8221110323120396,0.35861267544751485,0.8217517946781285,0.4124029908297904,0.4668814406339683
Turkey,0.12067499141781768,0.45938707516938926,0.8849177583569671,0.6897424590175129,0.9005596206776025,0.9727260021107498,0.5231077291457341,0.7306631065730914,0.9044119511517692,0.6738361200093621,0.4208756899429814,0.42582579545912524,0.28092328576293313,0.9680836958188253,0.5454876741649864,0.11698362721908961,0.8474661174794249,0.9188588591210929,0.005708604199123779,0.121893014763929,0.6593890771737788,0.648926268271475,0.23289038681273455,0.021214222738674127,0.13895853399902458,0.30776548199851816,0.9924918571112286,0.9763266315965735,0.01023798725897751,0.6951266821713392,0.3695191717187587,0.05567616798992914,0.4199101103976304,0.9200776091821261,0.9163006518330075,0.055680415352085455,0.17159658720820814,0.11515948114931784,0.06829303744733073,0.811062221666562,0.004478426976683658,0.4651461197367194,0.36720207148049366,0.7945261349667435,0.3300592938160648,0.6726274375583673,0.8598677936674685,0.045675262103526904,0.31804414154855254,0.6661273296464508,0.10081124269238628,0.3911986198668759,0.3337433010662134,0.7456698010844288,0.7398957782945753,0.9134483781249262,0.810768935254376,0.24470549533321106,0.8085940718984195,0.711375600340016,0.1830611837888998,0.5803878473245974,0.2585163034402683,0.7208805073281173,0.5713764593112824,0.14709982427368928,0.7837067771754946,0.9121335268800992,0.2951146464469152,0.9469029795798314,0.46017045757498143,0.7235033023560603,0.8803076477600232,0.27445904259203846,0.5144715289806263,0.6913439980053552,0.11279148397625038,0.07569848588967976,0.17178183511473366,0.23731327301909166,0.846294756173037,0.16384416012301817,0.5201763101994211,0.5607238711841152,0.1292084243001851,0.036598126489042704,0.8656203808791756,0.8824190474291971,0.8058965849682865,0.34113690834413946,0.048385958506340754,0.42039932805775326,0.4079980607025657,0.24121069024478103,0.9698615105318366,0.9304961077666892,0.1690637973730006,0.2575263244204715,0.7581271935521441,0.5440657688899423,0.10290470078791392,0.845344645336279,0.19522537393788664,0.9856384406960008,0.8909921248675066,0.5654139520724009,0.20506324814261434,0.9791187653236313,0.5384975717913204,0.07015255549860955,0.9113985498696568,0.25071567251319593,0.38481751838877476,0.1907067044815265,0.9420934336628135,0.17145105215644063,0.249918262573799,0.4740298827664142,0.4906129162699203,0.5544916997204252,0.09618028944339652
Uganda,0.8653593966050247,0.8881320809060166,0.45334559580937306,0.20514857719640245,0.5983119851898706,0.7539862833714346,0.7674871370524748,0.08090091150907952,0.5534800913729818,0.05027747991212361,0.6388962769068919,0.19576221039977948,0.14296418628624252,0.7050779780416268,0.48526641457453634,0.35274374924931506,0.25002150480806906,0.07096138771270077,0.5888392254551044,0.007307206696839708,0.8658505239039876,0.27724554338916474,0.41176078854782905,0.025338136190791838,0.07889515622392518,0.3235471829768999,0.8849923142828781,0.26582054885005346,0.6388525607221808,0.04142524611645004,0.6680763103609098,0.3908608440347585,0.418207154088594,0.24357935481723414,0.8508974631071101,0.0606622566124736,0.3340085391787807,0.7601965105205282,0.1745368877829645,0.295415826346198,0.5739192994678929,0.8106889587807672,0.4225978874406294,0.590742477544845,0.012991682702352625,0.6309655305894258,0.38651106953063585,0.49906940995972104,0.28509376458016245,0.6860394156592334,0.18986695694069666,0.6676748391707198,0.4826917447525336,0.03927571108689032,0.9226359634023891,0.36976805160856563,0.6230851417591019,0.0625426788797051,0.9922186843745905,0.08275449101628907,0.9573556717080386,0.7216544016817542,0.5608572023714824,0.24974078453672,0.5206696028002955,0.3878168186288341,0.5500446712812835,0.20464854444369673,0.4850141883693273,0.3209666411191652,0.44221370687186656,0.9737726440927399,0.8088480632383771,0.028715529961370723,0.12230831032743006,0.5237440963340747,0.2887090283670154,0.5857733320410162,0.9711296138723727,0.4569108404426696,0.47576161200354583,0.2176672376489005,0.3075121806351926,0.4331783954138775,0.905915860938406,0.5127897102977736,0.5077855936024842,0.07535115056829167,0.08414170147356648,0.3865084585346944,0.8113809731581445,0.9372776367249981,0.11803414768023646,0.32251264565938,0.9304632372903123,0.8206960387178415,0.4983963946094787,0.4291566365987023,0.9435890444124058,0.19193849807289198,0.10040419467580053,0.09101173926612804,0.9154833922599568,0.8059441847000411,0.48232271858411924,0.5771207158601858,0.6619949453797023,0.916329315519489,0.4709088476248925,0.9098131444360549,0.7253009514009959,0.31669811580486984,0.412365427823282,0.8939720239968615,0.6211714305715633,0.9472021978662318,0.4437015378749918,0.7027804975156171,0.03106054593066221,0.038297176117274234,0.21930487114106445
